Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778227978,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778227979,1,,Aggregated,0.000000,0.000000,82,82,82,82,82,82,82,82,82,82,82,1,0,82.10140199935267,82.10140199935267,82.10140199935267,82.10140199935267,13.0
1778227980,2,,Aggregated,0.000000,0.000000,82,82,140,140,140,140,140,140,140,140,140,3,0,82,99.00307833322586,77.45865400011098,137.44917900021392,13.0
1778227981,3,,Aggregated,1.000000,0.000000,78,78,82,82,140,140,140,140,140,140,140,6,0,77,87.05041633341655,72.83188800010976,137.44917900021392,13.0
1778227982,4,,Aggregated,1.000000,0.000000,77,77,78,82,140,140,140,140,140,140,140,10,0,74,81.79606440007774,71.43999900017661,137.44917900021392,13.0
1778227983,5,,Aggregated,1.333333,0.000000,74,77,81,82,93,140,140,140,140,140,140,15,0,74,80.58974506669377,68.61159399977623,137.44917900021392,13.0
1778227984,6,,Aggregated,2.000000,0.000000,74,74,77,78,82,93,140,140,140,140,140,21,0,74,78.01064371423784,68.61159399977623,137.44917900021392,13.0
1778227985,7,,Aggregated,2.400000,0.000000,73,74,77,77,82,93,140,140,140,140,140,28,0,73,76.43877503570755,68.61159399977623,137.44917900021392,13.0
1778227986,8,,Aggregated,2.833333,0.000000,72,74,74,76,81,93,140,140,140,140,140,36,0,72,75.43036013890338,68.61159399977623,137.44917900021392,13.0
1778227987,9,,Aggregated,3.285714,0.000000,72,73,74,74,78,82,140,140,140,140,140,45,0,72,74.74742040002538,68.61159399977623,137.44917900021392,13.0
1778227988,10,,Aggregated,3.750000,0.000000,72,73,74,74,77,82,93,140,140,140,140,55,0,72,74.16086483641597,67.88846500057844,137.44917900021392,13.0
1778227989,11,,Aggregated,4.222222,0.000000,72,73,73,74,77,81,93,140,140,140,140,66,0,72,73.74403727277296,67.88846500057844,137.44917900021392,13.0
1778227990,12,,Aggregated,4.700000,0.000000,72,72,73,74,76,81,93,140,140,140,140,78,0,72,73.40823703850383,67.88846500057844,137.44917900021392,13.0
1778227991,13,,Aggregated,5.600000,0.000000,72,73,73,74,74,78,93,140,140,140,140,90,0,72,73.20644915560277,67.88846500057844,137.44917900021392,13.0
1778227992,14,,Aggregated,6.600000,0.000000,72,72,73,73,74,77,82,93,140,140,140,103,0,72,73.00768046606058,67.88846500057844,137.44917900021392,13.0
1778227993,15,,Aggregated,7.600000,0.000000,72,73,73,73,74,77,82,93,140,140,140,118,0,72,72.99893762715097,67.88846500057844,137.44917900021392,13.0
1778227994,16,,Aggregated,8.500000,0.000000,72,73,73,73,74,77,82,93,140,140,140,134,0,72,72.90872926119819,67.88846500057844,137.44917900021392,13.0
1778227995,17,,Aggregated,9.500000,0.000000,72,73,73,73,74,76,82,93,140,140,140,150,0,72,72.83585889333456,67.873248000069,137.44917900021392,13.0
1778227996,18,,Aggregated,10.300000,0.000000,72,73,73,73,74,75,81,93,140,140,140,167,0,72,72.74089909579433,66.53076499969757,137.44917900021392,13.0
1778227997,19,,Aggregated,11.200000,0.000000,72,73,73,73,74,75,81,93,140,140,140,185,0,72,72.7414062756538,66.53076499969757,137.44917900021392,13.0
1778227998,20,,Aggregated,12.200000,0.000000,72,73,73,73,74,75,78,82,140,140,140,204,0,72,72.70594708330802,66.53076499969757,137.44917900021392,13.0
1778227999,21,,Aggregated,13.200000,0.000000,72,73,73,73,74,75,78,82,140,140,140,224,0,72,72.75334439729671,66.53076499969757,137.44917900021392,13.0
1778228000,22,,Aggregated,14.100000,0.000000,73,73,73,74,74,75,78,82,140,140,140,245,0,73,72.79391672243352,66.53076499969757,137.44917900021392,13.0
1778228001,22,,Aggregated,15.000000,0.000000,73,73,73,73,74,75,77,82,140,140,140,266,0,73,72.77266733082004,66.53076499969757,137.44917900021392,13.0
1778228002,22,,Aggregated,15.800000,0.000000,73,73,73,73,74,75,77,82,140,140,140,287,0,73,72.74459421601514,66.53076499969757,137.44917900021392,13.0
1778228003,22,,Aggregated,16.600000,0.000000,73,73,73,74,75,75,77,81,140,140,140,308,0,73,72.8301437012902,66.53076499969757,137.44917900021392,13.0
1778228004,22,,Aggregated,17.400000,0.000000,73,73,73,74,74,75,77,81,140,140,140,329,0,73,72.82313858358091,66.53076499969757,137.44917900021392,13.0
1778228005,22,,Aggregated,18.200000,0.000000,73,73,73,74,75,75,77,81,140,140,140,349,0,73,72.81544093122783,66.53076499969757,137.44917900021392,13.0
1778228006,22,,Aggregated,19.000000,0.000000,73,73,73,74,74,75,77,81,140,140,140,369,0,73,72.77997468834528,66.53076499969757,137.44917900021392,13.0
1778228007,22,,Aggregated,19.500000,0.000000,73,73,73,74,74,75,77,81,140,140,140,389,0,73,72.75996421079452,66.53076499969757,137.44917900021392,13.0
1778228008,22,,Aggregated,19.900000,0.000000,73,73,73,74,74,75,77,81,140,140,140,410,0,73,72.85301163659291,66.53076499969757,137.44917900021392,13.0
1778228009,22,,Aggregated,20.200000,0.000000,73,73,73,74,74,75,77,81,140,140,140,430,0,73,72.82246033023617,66.53076499969757,137.44917900021392,13.0
1778228010,22,,Aggregated,20.500000,0.000000,73,73,73,74,74,75,77,81,140,140,140,450,0,73,72.81801545333413,66.53076499969757,137.44917900021392,13.0
1778228011,22,,Aggregated,20.600000,0.000000,73,73,73,74,74,75,77,81,140,140,140,470,0,73,72.85053664894069,66.53076499969757,137.44917900021392,13.0
1778228012,22,,Aggregated,20.700000,0.000000,73,73,73,74,74,75,77,81,140,140,140,491,0,73,72.84320892057104,66.53076499969757,137.44917900021392,13.0
1778228013,22,,Aggregated,20.800000,0.000000,73,73,74,74,75,76,77,79,140,140,140,511,0,73,72.87520385519089,66.53076499969757,137.44917900021392,13.0
1778228014,22,,Aggregated,20.700000,0.000000,73,73,74,74,75,76,77,82,140,140,140,532,0,73,72.98663924060767,66.53076499969757,137.44917900021392,13.0
1778228015,22,,Aggregated,20.500000,0.000000,73,73,74,74,75,76,77,82,140,140,140,553,0,73,72.97502528029278,66.53076499969757,137.44917900021392,13.0
1778228016,22,,Aggregated,20.400000,0.000000,73,73,74,74,75,76,77,82,140,140,140,574,0,73,72.98920122473912,66.53076499969757,137.44917900021392,13.0
1778228017,22,,Aggregated,20.300000,0.000000,73,73,74,74,75,76,77,82,140,140,140,595,0,73,72.97639417647129,66.53076499969757,137.44917900021392,13.0
1778228018,22,,Aggregated,20.300000,0.000000,73,73,74,74,75,76,77,81,140,140,140,616,0,73,72.96229531818113,66.53076499969757,137.44917900021392,13.0
1778228019,22,,Aggregated,20.300000,0.000000,73,73,74,74,75,76,77,82,140,140,140,637,0,73,73.02856477551303,66.53076499969757,137.44917900021392,13.0
1778228020,22,,Aggregated,20.300000,0.000000,73,73,74,74,75,76,77,82,140,140,140,657,0,73,73.01355811415559,66.53076499969757,137.44917900021392,13.0
1778228021,22,,Aggregated,20.400000,0.000000,73,73,74,74,75,76,77,82,140,140,140,677,0,73,72.98951348153716,66.53076499969757,137.44917900021392,13.0
1778228022,22,,Aggregated,20.500000,0.000000,73,73,74,74,75,75,77,82,140,140,140,697,0,73,72.96415847489322,66.53076499969757,137.44917900021392,13.0
1778228023,22,,Aggregated,20.500000,0.000000,73,73,74,74,75,75,77,81,140,140,140,718,0,73,72.92632577297852,66.53076499969757,137.44917900021392,13.0
1778228024,22,,Aggregated,20.600000,0.000000,73,73,74,74,75,75,77,81,140,140,140,737,0,73,72.90349702306547,66.53076499969757,137.44917900021392,13.0
1778228025,22,,Aggregated,20.500000,0.000000,73,73,74,74,75,75,76,81,140,140,140,758,0,73,72.87926444459211,66.53076499969757,137.44917900021392,13.0
1778228026,22,,Aggregated,20.600000,0.000000,73,73,74,74,75,75,77,81,140,140,140,778,0,73,72.874566727506,66.53076499969757,137.44917900021392,13.0
1778228027,22,,Aggregated,20.700000,0.000000,73,73,74,74,75,75,77,81,140,140,140,799,0,73,72.87078639424368,66.53076499969757,137.44917900021392,13.0
1778228028,22,,Aggregated,20.600000,0.000000,73,73,74,74,75,75,76,79,140,140,140,819,0,73,72.86870290232052,66.53076499969757,137.44917900021392,13.0
1778228029,22,,Aggregated,20.500000,0.000000,73,73,74,74,75,75,76,79,140,140,140,840,0,73,72.8779411654787,66.53076499969757,137.44917900021392,13.0
1778228030,22,,Aggregated,20.400000,0.000000,73,73,74,74,75,75,77,82,140,140,140,861,0,73,72.93107281649468,66.53076499969757,137.44917900021392,13.0
1778228031,22,,Aggregated,20.400000,0.000000,73,73,74,74,75,75,77,82,140,140,140,882,0,73,72.9142002981868,66.53076499969757,137.44917900021392,13.0
1778228032,22,,Aggregated,20.300000,0.000000,73,73,74,74,75,75,77,82,140,140,140,903,0,73,72.90538694462823,66.53076499969757,137.44917900021392,13.0
1778228033,22,,Aggregated,20.300000,0.000000,73,73,74,74,75,75,77,82,140,140,140,924,0,73,72.91360070346505,66.53076499969757,137.44917900021392,13.0
1778228034,22,,Aggregated,20.300000,0.000000,73,73,74,74,75,76,83,110,170,170,170,945,0,73,73.42378726666895,66.53076499969757,166.80687100051728,13.0
1778228035,22,,Aggregated,20.500000,0.000000,73,73,74,74,75,76,97,130,240,240,240,962,0,73,73.96982419334934,66.53076499969757,238.89134599994577,13.0
1778228036,22,,Aggregated,20.500000,0.000000,73,73,74,74,75,77,120,140,240,240,240,981,0,73,74.71949196330407,66.53076499969757,238.89134599994577,13.0
1778228037,22,,Aggregated,20.600000,0.000000,73,73,74,74,75,90,130,180,240,240,240,1000,0,73,75.82346094500369,66.53076499969757,238.89134599994577,13.0
1778228038,22,,Aggregated,20.300000,0.000000,73,73,74,74,76,100,150,180,210,240,240,1022,0,73,76.7200972416854,66.53076499969757,238.89134599994577,13.0
1778228039,22,,Aggregated,20.200000,0.000000,73,73,74,74,76,110,180,210,410,430,430,1040,0,73,79.04296456730955,66.53076499969757,433.4425699998974,13.0
1778228040,22,,Aggregated,20.000000,0.000000,73,73,74,74,77,120,190,250,410,430,430,1055,0,73,80.24721517630536,66.41210799989494,433.4425699998974,13.0
1778228041,22,,Aggregated,20.100000,0.000000,73,74,74,75,81,140,260,430,810,810,810,1072,0,73,87.14538475933136,66.41210799989494,813.391856000635,13.0
1778228042,22,,Aggregated,20.000000,0.000000,73,74,74,75,89,160,360,630,810,810,810,1088,0,73,89.26156380423032,66.41210799989494,813.391856000635,13.0
1778228043,22,,Aggregated,19.300000,0.000000,73,74,74,75,97,180,350,590,810,810,810,1108,0,73,90.45535695668065,66.41210799989494,813.391856000635,13.0
1778228044,22,,Aggregated,19.000000,0.000000,73,74,74,75,96,170,350,590,810,810,810,1130,0,73,90.14255840000463,66.41210799989494,813.391856000635,13.0
1778228045,22,,Aggregated,18.700000,0.000000,73,74,74,75,93,170,340,590,810,810,810,1151,0,73,89.83426488010835,66.41210799989494,813.391856000635,13.0
1778228046,22,,Aggregated,18.500000,0.000000,73,74,74,75,93,160,340,590,810,810,810,1172,0,73,89.62198250512463,66.41210799989494,813.391856000635,13.0
1778228047,22,,Aggregated,18.400000,0.000000,73,74,74,75,94,160,340,590,810,810,810,1192,0,73,89.50902799413203,66.41210799989494,813.391856000635,13.0
1778228048,22,,Aggregated,18.800000,0.000000,73,74,74,75,96,160,340,490,810,810,810,1213,0,73,89.36140068837938,66.41210799989494,813.391856000635,13.0
1778228049,22,,Aggregated,19.100000,0.000000,73,74,74,75,93,160,340,490,810,810,810,1233,0,73,89.09610611192515,66.41210799989494,813.391856000635,13.0
1778228050,22,,Aggregated,19.300000,0.000000,73,74,74,75,93,160,310,490,810,810,810,1252,0,73,88.84382710623328,66.41210799989494,813.391856000635,13.0
1778228051,22,,Aggregated,19.100000,0.000000,73,74,74,75,92,160,310,490,810,810,810,1274,0,73,88.57162647017554,66.24150999959966,813.391856000635,13.0
1778228052,22,,Aggregated,19.200000,0.000000,73,74,74,75,92,150,310,490,810,810,810,1296,0,73,88.39345384104983,66.24150999959966,813.391856000635,13.0
1778228053,22,,Aggregated,19.900000,0.000000,73,74,74,75,91,150,310,430,810,810,810,1317,0,73,88.13304581548886,66.24150999959966,813.391856000635,13.0
1778228054,22,,Aggregated,20.100000,0.000000,73,74,74,75,89,150,310,430,810,810,810,1335,0,73,87.90792093483095,66.24150999959966,813.391856000635,13.0
1778228055,22,,Aggregated,20.500000,0.000000,73,74,74,75,89,150,300,430,810,810,810,1356,0,73,87.669312469026,66.24150999959966,813.391856000635,13.0
1778228056,22,,Aggregated,20.700000,0.000000,73,74,74,75,88,150,300,430,810,810,810,1376,0,73,87.49130698546465,66.24150999959966,813.391856000635,13.0
1778228057,22,,Aggregated,20.700000,0.000000,73,74,74,75,87,150,300,430,810,810,810,1396,0,73,87.29798146776551,66.24150999959966,813.391856000635,13.0
1778228058,22,,Aggregated,20.600000,0.000000,73,74,74,75,86,140,280,420,810,810,810,1417,0,73,87.08164170501257,66.24150999959966,813.391856000635,13.0
1778228059,22,,Aggregated,20.400000,0.000000,73,74,74,75,86,140,280,420,810,810,810,1438,0,73,86.87934811196183,66.24150999959966,813.391856000635,13.0
1778228060,22,,Aggregated,20.400000,0.000000,73,74,74,75,84,140,280,420,810,810,810,1459,0,73,86.67560617066323,66.24150999959966,813.391856000635,13.0
1778228061,22,,Aggregated,20.400000,0.000000,73,74,74,75,84,140,280,420,810,810,810,1480,0,73,86.47566525405323,66.24150999959966,813.391856000635,13.0
1778228062,22,,Aggregated,20.500000,0.000000,73,74,74,75,84,130,280,420,810,810,810,1500,0,73,86.28986911733345,66.24150999959966,813.391856000635,13.0
1778228063,22,,Aggregated,20.500000,0.000000,73,74,74,75,83,130,260,410,810,810,810,1521,0,73,86.14623616107978,66.24150999959966,813.391856000635,13.0
1778228064,22,,Aggregated,20.600000,0.000000,73,74,74,75,83,130,260,410,810,810,810,1541,0,73,85.99047306424535,66.24150999959966,813.391856000635,13.0
1778228065,22,,Aggregated,20.500000,0.000000,73,74,74,75,83,130,250,410,810,810,810,1560,0,73,85.81374432692425,66.24150999959966,813.391856000635,13.0
1778228067,22,,Aggregated,20.400000,0.000000,73,74,74,75,82,130,250,410,810,810,810,1582,0,73,85.68486012515876,66.24150999959966,813.391856000635,13.0
1778228068,22,,Aggregated,20.400000,0.000000,73,74,74,75,84,130,240,410,810,810,810,1602,0,73,85.66825432709047,66.24150999959966,813.391856000635,13.0
1778228069,22,,Aggregated,20.300000,0.000000,73,74,74,75,84,130,240,410,810,810,810,1623,0,73,85.64885303265505,66.24150999959966,813.391856000635,13.0
1778228070,22,,Aggregated,20.500000,0.000000,73,74,74,75,87,130,240,410,810,810,810,1642,0,73,85.67520217296043,66.24150999959966,813.391856000635,13.0
1778228071,22,,Aggregated,20.600000,0.000000,73,74,74,75,92,130,210,410,810,810,810,1662,0,73,86.0080044693155,66.24150999959966,813.391856000635,13.0
1778228072,22,,Aggregated,20.600000,0.000000,73,74,74,75,96,140,210,410,810,810,810,1679,0,73,86.30695829422304,66.24150999959966,813.391856000635,13.0
1778228073,22,,Aggregated,20.400000,0.000000,73,74,74,75,100,150,280,410,810,810,810,1700,0,73,87.23611434117744,66.24150999959966,813.391856000635,13.0
1778228074,22,,Aggregated,20.200000,0.000000,73,74,75,75,110,160,300,400,810,810,810,1718,0,73,88.55194016007238,66.24150999959966,813.391856000635,13.0
1778228075,22,,Aggregated,19.900000,0.000000,73,74,75,75,110,170,310,400,810,810,810,1738,0,73,89.55505666743666,66.24150999959966,813.391856000635,13.0
1778228076,22,,Aggregated,19.900000,0.000000,73,74,75,75,120,180,310,400,810,810,810,1756,0,73,90.1039386161755,66.24150999959966,813.391856000635,13.0
1778228077,22,,Aggregated,19.700000,0.000000,73,74,75,75,120,180,310,400,810,810,810,1776,0,73,90.15941317061046,66.24150999959966,813.391856000635,13.0
1778228078,22,,Aggregated,19.600000,0.000000,73,74,75,76,120,180,310,400,810,810,810,1795,0,73,90.52597473092251,66.21434899989254,813.391856000635,13.0
1778228079,22,,Aggregated,19.600000,0.000000,73,74,75,76,120,180,300,390,810,810,810,1816,0,73,90.80736091960517,66.21434899989254,813.391856000635,13.0
1778228080,22,,Aggregated,19.400000,0.000000,73,74,75,76,130,180,340,490,810,810,810,1835,0,73,92.86977693896549,66.21434899989254,813.391856000635,13.0
1778228081,22,,Aggregated,19.300000,0.000000,73,74,75,76,130,190,340,490,810,810,810,1855,0,73,93.31841915256203,66.21434899989254,813.391856000635,13.0
1778228082,22,,Aggregated,19.300000,0.000000,73,74,75,76,130,190,340,490,810,810,810,1868,0,73,93.33050517826739,66.21434899989254,813.391856000635,13.0
1778228083,22,,Aggregated,19.300000,0.000000,73,74,75,77,130,190,340,490,810,810,810,1889,0,73,93.93943497141557,66.21434899989254,813.391856000635,13.0
1778228084,22,,Aggregated,19.100000,0.000000,73,74,75,77,130,190,340,450,810,810,810,1911,0,73,94.03741669021618,66.21434899989254,813.391856000635,13.0
1778228085,22,,Aggregated,18.800000,0.000000,73,74,75,79,130,190,340,450,810,810,810,1931,0,73,94.19438373537078,66.21434899989254,813.391856000635,13.0
1778228086,22,,Aggregated,19.300000,0.000000,73,74,75,80,130,190,340,450,810,810,810,1952,0,73,94.4270833309437,66.21434899989254,813.391856000635,13.0
1778228087,22,,Aggregated,19.400000,0.000000,73,74,75,82,140,190,340,450,810,810,810,1973,0,73,94.60425461378769,66.11300199983816,813.391856000635,13.0
1778228088,22,,Aggregated,19.500000,0.000000,73,74,75,82,130,190,340,450,810,810,810,1993,0,73,94.39862843151207,66.11300199983816,813.391856000635,13.0
1778228089,22,,Aggregated,19.600000,0.000000,73,74,75,82,130,190,330,450,800,810,810,2012,0,73,94.24910122316382,66.11300199983816,813.391856000635,13.0
1778228090,22,,Aggregated,19.700000,0.000000,73,74,75,82,130,190,330,450,800,810,810,2031,0,73,94.0951792333855,66.08938299996225,813.391856000635,13.0
1778228091,22,,Aggregated,19.400000,0.000000,73,74,75,82,130,190,320,450,800,810,810,2052,0,73,93.96650852144582,66.08938299996225,813.391856000635,13.0
1778228092,22,,Aggregated,19.500000,0.000000,73,74,75,83,130,190,320,450,800,810,810,2072,0,73,93.905599025099,66.08938299996225,813.391856000635,13.0
1778228093,22,,Aggregated,19.500000,0.000000,73,74,75,83,130,190,320,450,800,810,810,2092,0,73,93.93748947562216,66.08938299996225,813.391856000635,13.0
1778228094,22,,Aggregated,20.400000,0.000000,73,74,75,84,130,190,310,430,800,810,810,2114,0,73,93.89602714049214,66.08938299996225,813.391856000635,13.0
1778228095,22,,Aggregated,20.300000,0.000000,73,74,75,84,130,190,310,430,800,810,810,2135,0,73,93.76880245948395,66.08938299996225,813.391856000635,13.0
