Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778863491,146,,Aggregated,77.700000,0.000000,150,380,570,650,920,1100,1400,1600,2700,2900,2900,10741,0,150.0,354.8009462693402,66.75021900002776,2935.87555900001,13.0
1778863492,146,,Aggregated,76.000000,0.000000,150,380,580,650,940,1200,1400,1600,2700,2900,2900,10779,0,150.0,359.4022328845889,66.75021900002776,2935.87555900001,13.0
1778863493,146,,Aggregated,74.000000,0.000000,150,390,580,660,950,1200,1500,1700,2700,2900,2900,10805,0,150.0,363.1953049653848,66.75021900002776,2935.87555900001,13.0
1778863494,145,,Aggregated,69.300000,0.000000,150,390,580,660,960,1200,1500,1900,2800,3200,3300,10833,0,150.0,368.7108971090172,66.75021900002776,3282.451071999958,13.0
1778863495,145,,Aggregated,64.800000,0.000000,150,400,580,670,970,1200,1600,2000,3500,4000,4000,10860,0,150.0,375.5098046166651,66.75021900002776,4027.942807000045,13.0
1778863496,145,,Aggregated,59.800000,0.000000,150,410,590,670,990,1200,1700,2500,4100,4300,4300,10909,0,150.0,390.30951074094634,66.75021900002776,4289.742433000129,13.0
1778863497,144,,Aggregated,56.100000,0.000000,150,410,590,680,1000,1300,2000,2800,4100,4300,4300,10965,0,150.0,403.6175548689449,66.75021900002776,4289.742433000129,13.0
1778863498,144,,Aggregated,53.200000,0.000000,150,430,600,690,1000,1300,2100,2800,4100,4300,4300,11046,0,150.0,412.2967963231023,66.75021900002776,4289.742433000129,13.0
1778863499,144,,Aggregated,49.200000,0.000000,160,430,600,690,1000,1300,2100,2800,4100,4300,4300,11157,0,160.0,414.53113770511726,66.75021900002776,4289.742433000129,13.0
1778863500,143,,Aggregated,47.800000,0.000000,160,420,600,690,1000,1300,2100,2800,4100,4300,4300,11250,0,160.0,415.5398549042662,66.75021900002776,4289.742433000129,13.0
1778863501,143,,Aggregated,51.300000,0.000000,160,430,600,690,1000,1300,2100,2800,4100,4300,4300,11344,0,160.0,416.00484970098677,66.75021900002776,4289.742433000129,13.0
1778863502,142,,Aggregated,55.100000,0.000000,170,430,600,690,1000,1300,2100,2800,4100,4300,4300,11416,0,170.0,417.37136989856276,66.75021900002776,4289.742433000129,13.0
1778863503,142,,Aggregated,58.700000,0.000000,170,440,610,700,1000,1300,2100,2800,4100,4300,4300,11509,0,170.0,419.8546715924056,66.75021900002776,4289.742433000129,13.0
1778863504,141,,Aggregated,62.100000,0.000000,170,440,610,700,1000,1300,2100,2700,4100,4300,4300,11629,0,170.0,419.58864762567714,66.75021900002776,4289.742433000129,13.0
1778863505,141,,Aggregated,67.300000,0.000000,170,430,600,690,1000,1300,2100,2700,4100,4300,4300,11742,0,170.0,418.30214376818265,66.75021900002776,4289.742433000129,13.0
1778863506,140,,Aggregated,75.600000,0.000000,170,430,600,690,1000,1300,2100,2700,4100,4300,4300,11843,0,170.0,417.1677903699231,66.75021900002776,4289.742433000129,13.0
1778863507,140,,Aggregated,84.500000,0.000000,180,430,600,690,1000,1300,2000,2700,4100,4300,4300,11948,0,180.0,416.56232999455995,66.75021900002776,4289.742433000129,13.0
1778863508,139,,Aggregated,91.200000,0.000000,180,420,600,690,1000,1300,2000,2700,4100,4300,4300,12050,0,180.0,415.8015916508715,66.75021900002776,4289.742433000129,13.0
1778863509,139,,Aggregated,96.100000,0.000000,180,420,600,690,1000,1300,2000,2700,4100,4300,4300,12142,0,180.0,416.0323520964426,66.75021900002776,4289.742433000129,13.0
1778863510,138,,Aggregated,99.300000,0.000000,180,420,600,680,1000,1300,2000,2700,4100,4300,4300,12230,0,180.0,416.53798130923997,66.75021900002776,4289.742433000129,13.0
1778863511,138,,Aggregated,99.100000,0.000000,190,430,600,690,1000,1300,2000,2700,4100,4300,4300,12301,0,190.0,418.11966558767625,66.75021900002776,4289.742433000129,13.0
1778863512,137,,Aggregated,98.000000,0.000000,190,430,610,700,1000,1300,2000,2700,4100,4300,4300,12359,0,190.0,420.6379726912375,66.75021900002776,4289.742433000129,13.0
1778863513,136,,Aggregated,96.400000,0.000000,190,440,610,710,1100,1300,2000,2700,4100,4300,4300,12431,0,190.0,424.9157633421288,66.75021900002776,4289.742433000129,13.0
1778863514,136,,Aggregated,94.800000,0.000000,190,450,620,720,1100,1300,2000,2700,4100,4300,4300,12523,0,190.0,427.85175828252073,66.75021900002776,4289.742433000129,13.0
1778863515,135,,Aggregated,92.800000,0.000000,200,460,620,710,1100,1300,2000,2700,4100,4300,4300,12603,0,200.0,428.6060829941288,66.75021900002776,4289.742433000129,13.0
