Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778232745,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778232746,1,,Aggregated,0.000000,0.000000,72,72,72,72,72,72,72,72,72,72,72,1,0,71.54009099940595,71.54009099940595,71.54009099940595,71.54009099940595,13.0
1778232747,2,,Aggregated,0.000000,0.000000,71,71,72,72,72,72,72,72,72,72,72,3,0,71.31287299853284,71.44257833230465,71.31287299853284,71.54009099940595,13.0
1778232748,3,,Aggregated,0.000000,0.000000,71,71,71,71,72,72,72,72,72,72,72,6,0,71,69.63687533273817,66.18164099927526,71.54009099940595,13.0
1778232749,4,,Aggregated,1.000000,0.000000,70,71,71,71,72,72,72,72,72,72,72,10,0,67,68.68490619963268,65.60166900089826,71.54009099940595,13.0
1778232750,5,,Aggregated,2.000000,0.000000,67,70,71,71,71,72,72,72,72,72,72,15,0,67,68.19010959976974,65.60166900089826,71.54009099940595,13.0
1778232751,6,,Aggregated,2.500000,0.000000,68,69,70,70,71,71,72,72,72,72,72,21,0,68,68.20196847599748,65.60166900089826,71.54009099940595,13.0
1778232752,7,,Aggregated,2.800000,0.000000,68,69,70,70,71,72,72,72,72,72,72,28,0,68,68.2723305356246,65.60166900089826,71.54009099940595,13.0
1778232753,8,,Aggregated,3.166667,0.000000,68,69,70,70,71,72,72,72,72,72,72,36,0,68,68.31374088879885,65.60166900089826,72.19641300071089,13.0
1778232754,9,,Aggregated,3.571429,0.000000,68,68,69,70,71,72,120,120,120,120,120,45,0,68,69.3613267776123,65.60166900089826,122.18260999907216,13.0
1778232755,10,,Aggregated,4.000000,0.000000,68,68,69,70,71,72,72,120,120,120,120,55,0,68,69.03559194533128,65.60166900089826,122.18260999907216,13.0
1778232756,11,,Aggregated,4.444444,0.000000,68,68,69,69,71,72,75,120,120,120,120,66,0,68,68.95448037867578,65.60166900089826,122.18260999907216,13.0
1778232757,12,,Aggregated,4.900000,0.000000,68,68,69,69,71,72,88,120,120,120,120,78,0,68,68.99154644857984,65.60166900089826,122.18260999907216,13.0
1778232758,13,,Aggregated,5.700000,0.000000,68,68,69,69,71,72,88,120,120,120,120,91,0,68,68.85236981303264,65.60166900089826,122.18260999907216,13.0
1778232759,14,,Aggregated,6.700000,0.000000,68,68,69,69,71,72,88,110,120,120,120,105,0,68,69.02772917130191,65.3401980016497,122.18260999907216,13.0
1778232760,15,,Aggregated,7.600000,0.000000,68,68,69,69,71,72,88,110,120,120,120,120,0,68,68.77815050822089,65.3401980016497,122.18260999907216,13.0
1778232761,16,,Aggregated,8.500000,0.000000,67,68,68,69,70,72,88,110,120,120,120,135,0,67,68.58740357766456,65.3401980016497,122.18260999907216,13.0
1778232762,17,,Aggregated,9.500000,0.000000,68,68,68,69,70,72,76,110,120,120,120,151,0,68,68.54465585422908,65.3401980016497,122.18260999907216,13.0
1778232763,18,,Aggregated,10.500000,0.000000,68,68,69,69,71,75,110,130,180,180,180,168,0,68,69.71953863685918,65.3401980016497,176.3289470000018,13.0
1778232764,19,,Aggregated,11.500000,0.000000,68,68,69,69,70,75,110,130,180,180,180,185,0,68,69.60943318915048,65.3401980016497,176.3289470000018,13.0
1778232765,20,,Aggregated,12.400000,0.000000,68,68,68,69,70,72,97,120,180,180,180,204,0,68,69.43281927447863,65.3401980016497,176.3289470000018,13.0
1778232766,21,,Aggregated,13.400000,0.000000,68,68,68,69,70,75,97,120,180,180,180,224,0,68,69.48793660710147,65.3401980016497,176.3289470000018,13.0
1778232767,22,,Aggregated,14.400000,0.000000,68,68,69,69,71,81,120,130,180,180,180,245,0,68,70.38058436323344,65.3401980016497,176.3289470000018,13.0
1778232768,23,,Aggregated,15.300000,0.000000,68,68,69,69,75,97,130,150,210,210,210,268,0,68,71.81182550742852,65.3401980016497,213.5914109985606,13.0
1778232769,24,,Aggregated,16.200000,0.000000,68,68,69,70,84,110,150,180,210,210,210,288,0,68,73.59858413189437,65.3401980016497,213.5914109985606,13.0
