Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778236107,33,,Aggregated,24.500000,0.000000,67,68,68,68,69,69,72,74,76,76,76,540,0,67,67.5723064166353,65.36484500065853,76.13824399959412,13.0
1778236108,34,,Aggregated,25.500000,0.000000,68,68,68,68,69,69,72,74,76,76,76,572,0,68,67.64222860311537,65.36484500065853,76.13824399959412,13.0
1778236109,35,,Aggregated,26.500000,0.000000,68,68,68,69,69,70,72,74,76,76,76,605,0,68,67.70613970245694,65.36484500065853,76.13824399959412,13.0
1778236110,36,,Aggregated,27.400000,0.000000,68,68,68,69,69,70,73,74,79,79,79,639,0,68,67.80667189043517,65.36484500065853,78.74411000011605,13.0
1778236111,37,,Aggregated,28.500000,0.000000,68,68,68,69,69,71,73,74,79,79,79,674,0,68,67.90079245845209,65.36484500065853,78.74411000011605,13.0
1778236112,38,,Aggregated,29.400000,0.000000,68,68,69,69,70,71,73,74,79,79,79,710,0,68,67.97621021689056,65.36484500065853,78.74411000011605,13.0
1778236113,39,,Aggregated,30.300000,0.000000,68,68,69,69,70,71,74,75,79,79,79,747,0,68,68.05694727709769,65.36484500065853,78.74411000011605,13.0
1778236114,40,,Aggregated,31.200000,0.000000,68,68,69,69,70,72,74,76,170,170,170,784,0,68,68.31231868110935,65.36484500065853,169.32898800041585,13.0
1778236115,40,,Aggregated,32.100000,0.000000,68,69,69,69,71,72,79,92,220,220,220,822,0,68,69.05305743794862,65.36484500065853,221.76602800027467,13.0
1778236116,40,,Aggregated,33.000000,0.000000,68,69,69,69,71,74,88,110,310,310,310,855,0,68,69.9133274245522,65.36484500065853,308.92219899942575,13.0
1778236117,40,,Aggregated,33.500000,0.000000,68,69,69,69,71,79,100,220,1200,1200,1200,891,0,68,75.76534610549585,65.36484500065853,1198.8965920008923,13.0
1778236118,40,,Aggregated,34.400000,0.000000,68,69,69,70,73,90,230,280,1200,1200,1200,927,0,68,78.99413437432968,65.36484500065853,1198.8965920008923,13.0
1778236119,40,,Aggregated,34.700000,0.000000,68,69,69,70,76,110,240,280,1200,1200,1200,955,0,68,80.34405828482095,65.36484500065853,1198.8965920008923,13.0
1778236120,40,,Aggregated,34.900000,0.000000,68,69,70,71,88,190,320,400,1200,1200,1200,989,0,68,86.73532314964852,65.36484500065853,1198.8965920008923,13.0
1778236121,40,,Aggregated,35.300000,0.000000,68,69,70,71,110,260,380,510,1400,1500,1500,1021,0,68,96.24982987071724,65.36484500065853,1503.2643109989294,13.0
1778236122,40,,Aggregated,34.600000,0.000000,68,69,70,71,120,270,400,540,1500,1500,1500,1047,0,68,98.35739602770201,65.36484500065853,1503.2643109989294,13.0
1778236123,40,,Aggregated,34.600000,0.000000,68,69,70,72,160,280,400,540,1500,1500,1500,1086,0,68,100.32071864917734,65.36484500065853,1503.2643109989294,13.0
1778236124,40,,Aggregated,34.700000,0.000000,68,69,71,74,150,270,380,510,1500,1500,1500,1125,0,68,99.82315639911718,65.36484500065853,1503.2643109989294,13.0
1778236125,40,,Aggregated,34.100000,0.000000,68,69,71,75,140,270,380,510,1500,1500,1500,1163,0,68,99.3806629122991,65.36484500065853,1503.2643109989294,13.0
1778236126,40,,Aggregated,33.500000,0.000000,68,69,71,77,140,260,380,510,1500,1500,1500,1202,0,68,98.96783016389696,65.36484500065853,1503.2643109989294,13.0
1778236127,40,,Aggregated,33.700000,0.000000,68,69,72,79,140,260,380,510,1500,1500,1500,1241,0,68,98.86238384528691,65.36484500065853,1503.2643109989294,13.0
1778236128,40,,Aggregated,33.700000,0.000000,69,70,72,81,140,260,380,510,1500,1500,1500,1279,0,69,98.51940170054922,65.36484500065853,1503.2643109989294,13.0
1778236129,40,,Aggregated,34.200000,0.000000,69,70,72,81,140,260,370,510,1500,1500,1500,1314,0,69,98.39916645738757,65.36484500065853,1503.2643109989294,13.0
1778236130,40,,Aggregated,34.700000,0.000000,69,70,72,80,140,260,370,510,1500,1500,1500,1349,0,69,98.07955342106155,65.36484500065853,1503.2643109989294,13.0
1778236131,40,,Aggregated,34.700000,0.000000,69,70,72,81,140,250,370,510,1500,1500,1500,1384,0,69,97.65542066836366,65.36484500065853,1503.2643109989294,13.0
1778236132,40,,Aggregated,36.000000,0.000000,69,70,72,83,140,250,360,510,1500,1500,1500,1420,0,69,97.20470197254265,65.36484500065853,1503.2643109989294,13.0
1778236133,40,,Aggregated,36.400000,0.000000,69,70,73,84,140,250,360,510,1500,1500,1500,1457,0,69,97.4955162450314,65.36484500065853,1503.2643109989294,13.0
1778236134,40,,Aggregated,36.400000,0.000000,69,70,73,84,140,250,370,510,1500,1500,1500,1496,0,69,97.12901467781606,65.36484500065853,1503.2643109989294,13.0
1778236135,40,,Aggregated,36.600000,0.000000,69,70,73,84,140,250,360,490,1500,1500,1500,1530,0,69,96.63855781504616,65.36484500065853,1503.2643109989294,13.0
1778236136,40,,Aggregated,37.300000,0.000000,69,70,72,81,140,240,350,490,1500,1500,1500,1568,0,69,96.08067421429719,65.36484500065853,1503.2643109989294,13.0
1778236137,40,,Aggregated,37.400000,0.000000,69,70,72,80,140,230,350,490,1500,1500,1500,1606,0,69,95.55974186675805,65.36484500065853,1503.2643109989294,13.0
1778236138,40,,Aggregated,36.900000,0.000000,69,70,73,81,140,230,350,490,1500,1500,1500,1644,0,69,95.55020504137357,65.36484500065853,1503.2643109989294,13.0
1778236139,40,,Aggregated,36.900000,0.000000,69,70,73,82,130,230,350,490,1500,1500,1500,1683,0,69,95.22739875818014,65.36484500065853,1503.2643109989294,13.0
1778236140,40,,Aggregated,36.600000,0.000000,69,70,73,80,130,220,350,470,1500,1500,1500,1721,0,69,94.66709654213555,65.36484500065853,1503.2643109989294,13.0
1778236141,40,,Aggregated,36.600000,0.000000,69,70,73,80,130,220,350,470,1500,1500,1500,1759,0,69,94.18471750029285,65.36484500065853,1503.2643109989294,13.0
1778236142,40,,Aggregated,36.600000,0.000000,69,70,73,82,130,220,350,470,1500,1500,1500,1794,0,69,94.32740968061059,65.36484500065853,1503.2643109989294,13.0
1778236143,40,,Aggregated,36.600000,0.000000,69,70,73,83,130,220,350,470,1500,1500,1500,1822,0,69,94.15481564819838,65.36484500065853,1503.2643109989294,13.0
1778236144,40,,Aggregated,36.700000,0.000000,69,70,74,85,140,250,350,470,1500,1500,1500,1862,0,69,95.86823329968595,65.36484500065853,1503.2643109989294,13.0
1778236145,40,,Aggregated,37.400000,0.000000,69,70,74,86,140,240,350,470,1500,1500,1500,1900,0,69,95.82011559737457,65.36484500065853,1503.2643109989294,13.0
1778236146,40,,Aggregated,36.300000,0.000000,69,70,74,85,140,240,350,470,1500,1500,1500,1937,0,69,95.79720994218485,65.36484500065853,1503.2643109989294,13.0
1778236147,40,,Aggregated,36.200000,0.000000,69,70,74,85,140,230,350,470,1500,1500,1500,1975,0,69,95.50787528608029,65.36484500065853,1503.2643109989294,13.0
1778236148,40,,Aggregated,36.500000,0.000000,69,70,74,85,140,230,350,420,1400,1500,1500,2013,0,69,95.16645014555814,65.36484500065853,1503.2643109989294,13.0
1778236149,40,,Aggregated,36.600000,0.000000,69,70,74,85,140,220,350,420,1400,1500,1500,2052,0,69,94.73540279873978,65.36484500065853,1503.2643109989294,13.0
1778236150,40,,Aggregated,36.900000,0.000000,69,70,74,85,130,220,350,420,1400,1500,1500,2085,0,69,94.45785331655136,65.36484500065853,1503.2643109989294,13.0
1778236151,40,,Aggregated,36.900000,0.000000,69,70,74,84,130,220,340,410,1400,1500,1500,2121,0,69,94.13156501509525,65.36484500065853,1503.2643109989294,13.0
1778236152,40,,Aggregated,36.700000,0.000000,69,70,74,85,130,220,340,410,1400,1500,1500,2155,0,69,94.11253623898692,65.36484500065853,1503.2643109989294,13.0
1778236153,40,,Aggregated,36.800000,0.000000,69,70,76,87,140,260,390,540,1400,1500,1500,2182,0,69,98.53075186802161,65.36484500065853,1503.2643109989294,13.0
1778236154,40,,Aggregated,36.400000,0.000000,69,71,77,89,150,270,490,600,1400,1500,1500,2196,0,69,101.68603881922833,65.36484500065853,1503.2643109989294,13.0
1778236155,40,,Aggregated,35.700000,0.000000,69,71,79,91,160,310,550,720,1500,1900,1900,2217,0,69,107.74129165134082,65.36484500065853,1906.5894489995117,13.0
1778236156,40,,Aggregated,35.600000,0.000000,69,71,79,92,170,320,600,880,2200,2300,2300,2238,0,69,116.54069196917744,65.36484500065853,2337.336298000082,13.0
1778236157,40,,Aggregated,33.200000,0.000000,69,71,79,92,170,320,620,1200,2900,3200,3200,2265,0,69,122.25418394040635,65.36484500065853,3194.7161209991464,13.0
1778236158,40,,Aggregated,31.700000,0.000000,69,71,79,92,170,350,690,1500,3200,3200,3200,2303,0,69,128.21891052020044,65.36484500065853,3246.179954998297,13.0
1778236159,40,,Aggregated,30.500000,0.000000,69,71,79,91,170,340,690,1500,3200,3200,3200,2339,0,69,127.31790800086613,65.36484500065853,3246.179954998297,13.0
1778236160,40,,Aggregated,29.700000,0.000000,69,71,78,90,170,340,670,1500,3200,3200,3200,2376,0,69,126.42073880388354,65.36484500065853,3246.179954998297,13.0
1778236161,40,,Aggregated,29.500000,0.000000,69,71,77,89,160,320,660,1500,3200,3200,3200,2416,0,69,125.46986176242879,65.36484500065853,3246.179954998297,13.0
1778236162,40,,Aggregated,29.100000,0.000000,69,71,76,88,160,320,660,1500,3200,3200,3200,2454,0,69,124.61820518746131,65.36484500065853,3246.179954998297,13.0
1778236163,40,,Aggregated,28.700000,0.000000,69,71,76,88,160,320,660,1500,3200,3200,3200,2493,0,69,123.83962214200871,65.36484500065853,3246.179954998297,13.0
1778236164,40,,Aggregated,29.200000,0.000000,69,71,75,87,160,320,640,1400,3200,3200,3200,2533,0,69,123.01014166878691,65.36484500065853,3246.179954998297,13.0
1778236165,40,,Aggregated,29.800000,0.000000,69,71,75,86,150,310,620,1400,3200,3200,3200,2571,0,69,122.24211293856018,65.36484500065853,3246.179954998297,13.0
1778236166,40,,Aggregated,31.100000,0.000000,69,71,74,86,150,310,610,1400,3200,3200,3200,2608,0,69,121.50461825308284,65.36484500065853,3246.179954998297,13.0
1778236167,40,,Aggregated,33.800000,0.000000,69,71,74,85,150,310,610,1400,3200,3200,3200,2647,0,69,120.74685391803554,65.36484500065853,3246.179954998297,13.0
1778236168,40,,Aggregated,35.500000,0.000000,69,71,74,84,150,300,610,1400,3200,3200,3200,2686,0,69,120.01353779934436,65.36484500065853,3246.179954998297,13.0
1778236169,40,,Aggregated,36.500000,0.000000,69,71,74,84,150,300,600,1200,3200,3200,3200,2724,0,69,119.31274815089724,65.36484500065853,3246.179954998297,13.0
1778236170,40,,Aggregated,37.100000,0.000000,69,71,74,83,140,300,600,1200,3200,3200,3200,2761,0,69,118.67476326513822,65.36484500065853,3246.179954998297,13.0
